id,type,href,ike_dist,price,land_area,house_area,BCR,FAR,nearest_station,station_dist,age,can_not_be_rebuilt
b-1219650010965,新築一戸建て,https://www.homes.co.jp/kodate/b-1219650010965/,32,6680,100.84,98.34,nan,nan,地下鉄赤塚,14,,False
b-1310050000758,土地,https://www.homes.co.jp/tochi/b-1310050000758/,8,6680,50.57,nan,60,160,池袋,8,nan,False
b-1170260010689,土地,https://www.homes.co.jp/tochi/b-1170260010689/,14,6680,71.67,nan,60,160,十条,2,nan,False
b-1193340008069,土地,https://www.homes.co.jp/tochi/b-1193340008069/,14,6680,71.67,nan,60,300,十条,2,nan,False
b-1004580036437,土地,https://www.homes.co.jp/tochi/b-1004580036437/,14,6680,71.67,nan,60,300,十条,2,nan,False
b-1243260007923,土地,https://www.homes.co.jp/tochi/b-1243260007923/,14,6680,70.67,nan,60,300,十条,2,nan,False
b-1004590037257,土地,https://www.homes.co.jp/tochi/b-1004590037257/,14,6680,71.67,nan,60,300,十条,2,nan,False
b-1219650011011,新築一戸建て,https://www.homes.co.jp/kodate/b-1219650011011/,31,6690,79.99,107.1,nan,nan,石神井公園,13,,False
b-1265020004370,新築一戸建て,https://www.homes.co.jp/kodate/b-1265020004370/,31,6690,79.99,107.1,nan,nan,石神井公園,13,,False
b-1206630001570,土地,https://www.homes.co.jp/tochi/b-1206630001570/,31,6699.5,68.32,nan,80,240,浅草橋,3,nan,False
b-35005310001891,中古一戸建て,https://www.homes.co.jp/kodate/b-35005310001891/,33,6700,186.2,99.46,nan,nan,保谷,10,2,False
b-1080060004367,土地,https://www.homes.co.jp/tochi/b-1080060004367/,20,6750,92.92,nan,60,150,桜台,5,nan,False
b-1013420028160,土地,https://www.homes.co.jp/tochi/b-1013420028160/,20,6750,92.92,nan,60,150,桜台,5,nan,False
b-1256480010441,土地,https://www.homes.co.jp/tochi/b-1256480010441/,20,6750,92.92,nan,60,150,桜台,5,nan,False
b-60000330218737,土地,https://www.homes.co.jp/tochi/b-60000330218737/,20,6750,92.92,nan,60,150,桜台,5,nan,False
b-17020970015077,新築一戸建て,https://www.homes.co.jp/kodate/b-17020970015077/,30,6780,66.46,112.34,60,160,上板橋,10,nan,False
b-17020970013482,新築一戸建て,https://www.homes.co.jp/kodate/b-17020970013482/,16,6780,61.23,103.40,60,160,千川,6,nan,False
b-17059430001880,新築一戸建て,https://www.homes.co.jp/kodate/b-17059430001880/,32,6780,115.92,92.34,40,80,下井草,10,nan,False
b-17054720000727,新築一戸建て,https://www.homes.co.jp/kodate/b-17054720000727/,27,６７８０,68.89,103.91,80,160,下赤塚,8,nan,False
b-17059430001771,新築一戸建て,https://www.homes.co.jp/kodate/b-17059430001771/,29,6780,67.70,11.36,60,150,赤羽,14,nan,False
b-1379290000887,新築一戸建て,https://www.homes.co.jp/kodate/b-1379290000887/,19,6780,51.77,86.58,nan,nan,駒込,9,,False
b-1379290001093,新築一戸建て,https://www.homes.co.jp/kodate/b-1379290001093/,34,6780,115.92,92.34,nan,nan,下井草,10,,False
b-1421770004190,新築一戸建て,https://www.homes.co.jp/kodate/b-1421770004190/,26,6780,67.7,111.36,nan,nan,東十条,13,,False
b-1318040004422,新築一戸建て,https://www.homes.co.jp/kodate/b-1318040004422/,27,6780,68.89,103.91,nan,nan,下赤塚,8,,False
b-88120000583,新築一戸建て,https://www.homes.co.jp/kodate/b-88120000583/,28,6780,107.47,96.12,nan,nan,石神井公園,10,,False
b-1252630008050,新築一戸建て,https://www.homes.co.jp/kodate/b-1252630008050/,29,6780,67.7,111.36,nan,nan,東十条,13,,False
b-90470000003,新築一戸建て,https://www.homes.co.jp/kodate/b-90470000003/,32,6780,60.24,67.72,nan,nan,目黒,9,,False
b-1309740000437,中古一戸建て,https://www.homes.co.jp/kodate/b-1309740000437/,30,6780,111.97,109.43,nan,nan,地下鉄赤塚,13,22,False
b-1243260007932,土地,https://www.homes.co.jp/tochi/b-1243260007932/,19,6780,83.27,nan,60,200,小竹向原,7,nan,False
b-1445460000055,土地,https://www.homes.co.jp/tochi/b-1445460000055/,21,6780,100.29,nan,50,100,桜台,6,nan,False
b-1277580000197,新築一戸建て,https://www.homes.co.jp/kodate/b-1277580000197/,19,6790,64.68,110.72,nan,nan,板橋,4,,False
b-1382440000206,土地,https://www.homes.co.jp/tochi/b-1382440000206/,20,6850,93.12,nan,60,150,桜台,5,nan,False
b-1013420028159,土地,https://www.homes.co.jp/tochi/b-1013420028159/,20,6850,93.12,nan,60,150,桜台,5,nan,False
b-1013420028162,土地,https://www.homes.co.jp/tochi/b-1013420028162/,20,6850,92.57,nan,60,150,桜台,5,nan,False
b-1080060004368,土地,https://www.homes.co.jp/tochi/b-1080060004368/,20,6850,82.57,nan,60,150,桜台,5,nan,False
b-1080060004365,土地,https://www.homes.co.jp/tochi/b-1080060004365/,20,6850,93.12,nan,60,150,桜台,5,nan,False
b-1421770004022,土地,https://www.homes.co.jp/tochi/b-1421770004022/,20,6850,92.57,nan,60,150,桜台,5,nan,False
b-1256480010448,土地,https://www.homes.co.jp/tochi/b-1256480010448/,20,6850,92.57,nan,60,150,桜台,5,nan,False
b-1256480010445,土地,https://www.homes.co.jp/tochi/b-1256480010445/,20,6850,93.12,nan,60,150,桜台,5,nan,False
b-17059430001841,新築一戸建て,https://www.homes.co.jp/kodate/b-17059430001841/,20,6880,44.53,87.93,80,600,西巣鴨,3,nan,False
b-17037180000266,新築一戸建て,https://www.homes.co.jp/kodate/b-17037180000266/,28,6880,87.75,85.08,50,100,大泉学園,7,nan,False
b-1193340007970,新築一戸建て,https://www.homes.co.jp/kodate/b-1193340007970/,22,6880,44.53,87.93,nan,nan,西巣鴨,2,,False
b-1198450008423,新築一戸建て,https://www.homes.co.jp/kodate/b-1198450008423/,28,6880,87.75,85.08,nan,nan,大泉学園,7,,False
b-1400020002224,土地,https://www.homes.co.jp/tochi/b-1400020002224/,23,6880,50,nan,60,300,田端,12,nan,False
b-1331950010232,新築一戸建て,https://www.homes.co.jp/kodate/b-1331950010232/,31,6890,66.34,103.39,nan,nan,大泉学園,10,,False
b-1373850000542,土地,https://www.homes.co.jp/tochi/b-1373850000542/,22,6890,98.1,nan,50,100,桜台,7,nan,False
b-17054720000726,新築一戸建て,https://www.homes.co.jp/kodate/b-17054720000726/,22,6980,66.52,113.32,60,300,中板橋,7,nan,False
b-17059470000780,新築一戸建て,https://www.homes.co.jp/kodate/b-17059470000780/,30,6980,100.55,95.98,50,100,豊島園,8,nan,False
b-17001290000519,新築一戸建て,https://www.homes.co.jp/kodate/b-17001290000519/,39,6980,100.07,95.84,60,200,武蔵浦和,10,nan,False
b-90470000031,新築一戸建て,https://www.homes.co.jp/kodate/b-90470000031/,23,6980,43.85,75.51,nan,nan,早稲田,8,,False
b-1229390001938,中古一戸建て,https://www.homes.co.jp/kodate/b-1229390001938/,23,6980,47.14,84.87,nan,nan,東中野,9,15,False
b-1318030005699,新築一戸建て,https://www.homes.co.jp/kodate/b-1318030005699/,22,6980,66.52,113.32,nan,nan,中板橋,7,,False
b-1010870033274,新築一戸建て,https://www.homes.co.jp/kodate/b-1010870033274/,28,6980,87.02,85.08,nan,nan,大泉学園,7,,False
b-37091040001436,新築一戸建て,https://www.homes.co.jp/kodate/b-37091040001436/,39,6980,100.07,95.84,nan,nan,武蔵浦和,10,,False
b-1080060004298,新築一戸建て,https://www.homes.co.jp/kodate/b-1080060004298/,31,6980,132.54,101.72,nan,nan,成増,13,,False
b-1446370000118,中古一戸建て,https://www.homes.co.jp/kodate/b-1446370000118/,14,6980,52.67,74.56,nan,nan,新大久保,5,20,False
b-1265020004264,中古一戸建て,https://www.homes.co.jp/kodate/b-1265020004264/,25,6980,110.93,100.3,nan,nan,石神井公園,7,5,False
b-1443820000114,中古一戸建て,https://www.homes.co.jp/kodate/b-1443820000114/,27,6980,112.82,131.65,nan,nan,小竹向原,15,17,False
b-1090350000285,土地,https://www.homes.co.jp/tochi/b-1090350000285/,40,6980,72.24,nan,60,300,品川シーサイド,6,nan,False
b-1388540004359,土地,https://www.homes.co.jp/tochi/b-1388540004359/,29,6980,138.83,nan,50,100,練馬高野台,7,nan,False
b-1278120007165,土地,https://www.homes.co.jp/tochi/b-1278120007165/,28,6980,159.83,nan,50,100,練馬高野台,7,nan,False
b-1265020004261,土地,https://www.homes.co.jp/tochi/b-1265020004261/,29,6980,159.83,nan,50,100,練馬高野台,7,nan,False
b-1389720001297,土地,https://www.homes.co.jp/tochi/b-1389720001297/,27,6980,96.29,nan,60,200,氷川台,13,nan,False
b-1073170001792,土地,https://www.homes.co.jp/tochi/b-1073170001792/,28,6980,159.83,nan,50,100,練馬高野台,7,nan,False
b-1222100008247,土地,https://www.homes.co.jp/tochi/b-1222100008247/,29,6980,159.83,nan,50,100,練馬高野台,7,nan,False
b-60000330218101,土地,https://www.homes.co.jp/tochi/b-60000330218101/,29,6980,159.83,nan,50,100,練馬高野台,7,nan,False
b-1412500000287,土地,https://www.homes.co.jp/tochi/b-1412500000287/,19,6980,77.37,nan,60,200,下落合,7,nan,False
b-1193340008085,土地,https://www.homes.co.jp/tochi/b-1193340008085/,15,6980,50.15,nan,60,300,新大塚,6,nan,False
b-1400020002222,土地,https://www.homes.co.jp/tochi/b-1400020002222/,23,6980,50.84,nan,60,300,田端,12,nan,False
b-17005410000154,新築一戸建て,https://www.homes.co.jp/kodate/b-17005410000154/,34,6990,100.38,79.49,40,50,鷺ノ宮,12,nan,False
b-1219650011023,新築一戸建て,https://www.homes.co.jp/kodate/b-1219650011023/,34,6990,100.38,79.49,nan,nan,鷺ノ宮,12,,False
b-1379290001084,新築一戸建て,https://www.homes.co.jp/kodate/b-1379290001084/,24,6990,90.23,103.69,nan,nan,ときわ台,9,,False
b-1243510000597,中古一戸建て,https://www.homes.co.jp/kodate/b-1243510000597/,31,6990,32.11,112.53,nan,nan,入谷,4,32,False
b-1252630008045,中古一戸建て,https://www.homes.co.jp/kodate/b-1252630008045/,23,7000,62.99,100.1,nan,nan,赤羽,8,19,False
b-1267650011754,中古一戸建て,https://www.homes.co.jp/kodate/b-1267650011754/,25,7000,62.99,100.01,nan,nan,赤羽,10,19,False
b-1199420000410,新築一戸建て,https://www.homes.co.jp/kodate/b-1199420000410/,27,7080,92.26,91.93,nan,nan,練馬高野台,5,,False
b-1256480010296,新築一戸建て,https://www.homes.co.jp/kodate/b-1256480010296/,32,7180,100.55,95.98,nan,nan,豊島園,9,,False
b-1080060004237,新築一戸建て,https://www.homes.co.jp/kodate/b-1080060004237/,28,7180,75.77,111.93,nan,nan,石神井公園,10,,False
b-1103230001490,中古一戸建て,https://www.homes.co.jp/kodate/b-1103230001490/,13,7180,57.06,86.49,nan,nan,巣鴨新田,5,16,False
b-1103230001490,中古一戸建て,https://www.homes.co.jp/kodate/b-1103230001490/,13,7180,57.06,86.49,nan,nan,巣鴨新田,5,16,False
b-1445390000589,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000589/,15,7180,57.06,83.19,nan,nan,巣鴨新田,5,19,False
b-1388540004693,土地,https://www.homes.co.jp/tochi/b-1388540004693/,21,7180,161.61,nan,60,200,氷川台,7,nan,False
b-1318030005803,土地,https://www.homes.co.jp/tochi/b-1318030005803/,21,7180,161.61,nan,60,160,氷川台,7,nan,False
b-60000330218759,土地,https://www.homes.co.jp/tochi/b-60000330218759/,21,7180,161.61,nan,60,160,氷川台,7,nan,False
b-1278120007447,土地,https://www.homes.co.jp/tochi/b-1278120007447/,21,7180,161.61,nan,60,160,氷川台,7,nan,False
b-1073170001888,土地,https://www.homes.co.jp/tochi/b-1073170001888/,21,7180,161.61,nan,60,200,氷川台,7,nan,False
b-1169130020854,新築一戸建て,https://www.homes.co.jp/kodate/b-1169130020854/,20,7280,43.98,86.04,nan,nan,早稲田,6,,False
b-1222400003759,新築一戸建て,https://www.homes.co.jp/kodate/b-1222400003759/,26,7280,91.92,77.75,nan,nan,新江古田,9,,False
b-1143650000997,新築一戸建て,https://www.homes.co.jp/kodate/b-1143650000997/,26,7280,100.29,100.43,nan,nan,氷川台,12,,False
b-1288710000147,中古一戸建て,https://www.homes.co.jp/kodate/b-1288710000147/,12,7280,63.53,101.02,nan,nan,巣鴨新田,5,22,False
b-1421770003820,中古一戸建て,https://www.homes.co.jp/kodate/b-1421770003820/,15,7280,68.71,114.01,nan,nan,東長崎,4,26,False
b-1421770004006,新築一戸建て,https://www.homes.co.jp/kodate/b-1421770004006/,32,7290,99.43,99.17,nan,nan,大泉学園,11,,False
b-35503720000118,土地,https://www.homes.co.jp/tochi/b-35503720000118/,28,7300,146.06,nan,50,100,石神井公園,10,nan,False
b-1388540004591,中古一戸建て,https://www.homes.co.jp/kodate/b-1388540004591/,38,7380,51.03,80.55,nan,nan,大井町,5,19,False
b-88120000575,土地,https://www.homes.co.jp/tochi/b-88120000575/,27,7380,138.83,nan,50,100,石神井公園,9,nan,False
b-17063820000127,新築一戸建て,https://www.homes.co.jp/kodate/b-17063820000127/,23,7390,124.03,113.10,60,200,地下鉄赤塚,5,nan,False
b-1331950010575,新築一戸建て,https://www.homes.co.jp/kodate/b-1331950010575/,23,7390,124.03,113.1,nan,nan,地下鉄赤塚,5,,False
b-1265020004365,新築一戸建て,https://www.homes.co.jp/kodate/b-1265020004365/,24,7390,124.03,113.1,nan,nan,地下鉄赤塚,6,,False
b-17019050000347,新築一戸建て,https://www.homes.co.jp/kodate/b-17019050000347/,33,7480,82.07,111.37,60,200,中村橋,14,nan,False
b-17054540000983,新築一戸建て,https://www.homes.co.jp/kodate/b-17054540000983/,26,7480,95.85,100.04,60,200,小竹向原,14,nan,False
b-1404690000029,新築一戸建て,https://www.homes.co.jp/kodate/b-1404690000029/,22,7480,73.86,99.62,nan,nan,平和台,6,,False
b-1358070000287,中古一戸建て,https://www.homes.co.jp/kodate/b-1358070000287/,40,7480,121.06,121.06,nan,nan,北戸田,14,6,False
b-1398510000015,中古一戸建て,https://www.homes.co.jp/kodate/b-1398510000015/,40,7480,121.06,141.49,nan,nan,北戸田,14,6,False
b-1309740000424,中古一戸建て,https://www.homes.co.jp/kodate/b-1309740000424/,22,7480,100.02,97.7,nan,nan,平和台,6,23,False
b-17077110000046,新築一戸建て,https://www.homes.co.jp/kodate/b-17077110000046/,30,7490,96.47,104.95,60,100,石神井公園,12,nan,False
b-1000980064160,新築一戸建て,https://www.homes.co.jp/kodate/b-1000980064160/,30,7490,96.47,104.95,nan,nan,上石神井,10,,False
b-1440620000020,中古一戸建て,https://www.homes.co.jp/kodate/b-1440620000020/,33,7490,83.91,150.7,nan,nan,鷺ノ宮,10,25,False
b-1193340008030,新築一戸建て,https://www.homes.co.jp/kodate/b-1193340008030/,19,7495,75.94,115.35,nan,nan,十条,7,,False
b-17065540000013,新築一戸建て,https://www.homes.co.jp/kodate/b-17065540000013/,36,7580,41.10,80.92,80,500,新御徒町,6,nan,False
b-1265020004372,新築一戸建て,https://www.homes.co.jp/kodate/b-1265020004372/,20,7580,95.58,91.92,nan,nan,桜台,5,,False
b-1446370000233,土地,https://www.homes.co.jp/tochi/b-1446370000233/,15,7580,72.8,nan,60,200,下落合,7,nan,False
b-1325250000139,新築一戸建て,https://www.homes.co.jp/kodate/b-1325250000139/,30,7590,122.59,136.86,nan,nan,平和台,14,,False
b-1243260007764,新築一戸建て,https://www.homes.co.jp/kodate/b-1243260007764/,16,7780,45.36,75.73,nan,nan,面影橋,4,,False
b-1072760000528,新築一戸建て,https://www.homes.co.jp/kodate/b-1072760000528/,22,7780,62.36,101.9,nan,nan,西ケ原,6,,False
b-1080060003839,新築一戸建て,https://www.homes.co.jp/kodate/b-1080060003839/,31,7780,110.64,88.28,nan,nan,富士見台,11,,False
b-1193340008083,中古一戸建て,https://www.homes.co.jp/kodate/b-1193340008083/,10,7780,37.8,80.61,nan,nan,新大塚,1,5,False
b-1262370001240,新築一戸建て,https://www.homes.co.jp/kodate/b-1262370001240/,22,7780,80.33,90.26,nan,nan,平和台,6,,False
b-17054720000735,中古一戸建て,https://www.homes.co.jp/kodate/b-17054720000735/,26,7790,69.59,114.05,60,200,赤羽,11,nan,False
b-1421770003018,新築一戸建て,https://www.homes.co.jp/kodate/b-1421770003018/,26,7790,69.59,114.05,nan,nan,志茂,7,,False
b-1373850000540,土地,https://www.homes.co.jp/tochi/b-1373850000540/,22,7790,104.6,nan,50,100,桜台,7,nan,False
b-1019620022623,土地,https://www.homes.co.jp/tochi/b-1019620022623/,22,7800,118.17,nan,70,160,上板橋,2,nan,False
b-17020970014902,土地,https://www.homes.co.jp/tochi/b-17020970014902/,17,7860,55.21,nan,60,160,護国寺,7,nan,False
b-17062460000108,新築一戸建て,https://www.homes.co.jp/kodate/b-17062460000108/,24,7880,107.70,106.81,50,100,地下鉄赤塚,6,nan,False
b-1336600001762,新築一戸建て,https://www.homes.co.jp/kodate/b-1336600001762/,24,7880,107.7,106.81,nan,nan,地下鉄赤塚,6,,False
b-35503720000115,土地,https://www.homes.co.jp/tochi/b-35503720000115/,10,7880,59.45,nan,60,160,高田馬場,3,nan,False
b-1206630001577,中古一戸建て,https://www.homes.co.jp/kodate/b-1206630001577/,20,7890,48.95,78.47,nan,nan,神楽坂,7,7,False
b-1242100007097,土地,https://www.homes.co.jp/tochi/b-1242100007097/,35,7890,47.16,nan,60,200,高輪台,6,nan,False
b-17001030000004,土地,https://www.homes.co.jp/tochi/b-17001030000004/,26,7900,135.67,nan,50,150,石神井公園,8,nan,False
b-17074750000054,土地,https://www.homes.co.jp/tochi/b-17074750000054/,14,7980,79.36,nan,60,70,高田馬場,7,nan,False
b-1445390000597,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000597/,10,7980,37.8,80.61,nan,nan,新大塚,1,5,False
b-1228030000727,中古一戸建て,https://www.homes.co.jp/kodate/b-1228030000727/,19,7980,66.6,89.21,nan,nan,大久保,7,17,False
b-1228030000713,中古一戸建て,https://www.homes.co.jp/kodate/b-1228030000713/,40,7980,85.74,134.96,nan,nan,武蔵小杉,9,10,False
b-1191550004544,土地,https://www.homes.co.jp/tochi/b-1191550004544/,15,7980,82.57,nan,60,160,高田馬場,8,nan,False
b-1080060004279,新築一戸建て,https://www.homes.co.jp/kodate/b-1080060004279/,25,7998,82.79,130.4,nan,nan,地下鉄赤塚,7,,False
b-17020970013739,新築一戸建て,https://www.homes.co.jp/kodate/b-17020970013739/,28,8000,37.90,78.55,80,240,上野,9,nan,False
b-1252620008619,新築一戸建て,https://www.homes.co.jp/kodate/b-1252620008619/,26,8000,37.9,78.55,nan,nan,稲荷町,4,,False
b-60000330218169,中古一戸建て,https://www.homes.co.jp/kodate/b-60000330218169/,26,8000,37.9,78.55,nan,nan,稲荷町,5,1,False
b-90470000007,新築一戸建て,https://www.homes.co.jp/kodate/b-90470000007/,14,8180,49.67,72.18,nan,nan,新大塚,5,,False
b-17019050000411,新築一戸建て,https://www.homes.co.jp/kodate/b-17019050000411/,27,8190,99.51,107.87,50,150,練馬,15,nan,False
b-1278120007316,新築一戸建て,https://www.homes.co.jp/kodate/b-1278120007316/,27,8190,99.51,121.79,nan,nan,氷川台,13,,False
b-1169130020874,土地,https://www.homes.co.jp/tochi/b-1169130020874/,17,8220,64.5,nan,60,300,雑司が谷,7,nan,False
b-1354210000957,中古一戸建て,https://www.homes.co.jp/kodate/b-1354210000957/,20,8250,59.88,79.27,nan,nan,早稲田,5,5,False
b-17074750000069,新築一戸建て,https://www.homes.co.jp/kodate/b-17074750000069/,18,8280,68.99,100.64,６０,,新大久保,12,nan,False
b-35005360000899,中古一戸建て,https://www.homes.co.jp/kodate/b-35005360000899/,18,8280,58.6,101.02,nan,nan,駒込,8,6,False
b-1404870000180,新築一戸建て,https://www.homes.co.jp/kodate/b-1404870000180/,18,8280,98.5,98.65,nan,nan,新桜台,3,,False
b-1169130018804,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130018804/,13,8280,49.03,85.01,nan,nan,要町,5,5,False
b-1439660000098,新築一戸建て,https://www.homes.co.jp/kodate/b-1439660000098/,32,8280,128.89,122.55,nan,nan,ひばりヶ丘駅,9,,False
b-1392580000045,中古一戸建て,https://www.homes.co.jp/kodate/b-1392580000045/,22,8300,110.13,117.29,nan,nan,江古田,9,15,False
b-1267560001114,新築一戸建て,https://www.homes.co.jp/kodate/b-1267560001114/,18,8480,99.26,111.78,nan,nan,江古田,5,,False
b-1080060004264,中古一戸建て,https://www.homes.co.jp/kodate/b-1080060004264/,25,8480,65.63,86.8,nan,nan,若松河田,4,13,False
b-1379290001056,中古一戸建て,https://www.homes.co.jp/kodate/b-1379290001056/,25,8480,65.63,86.8,nan,nan,若松河田,4,13,False
b-1458870000016,新築一戸建て,https://www.homes.co.jp/kodate/b-1458870000016/,24,8490,62.66,114.44,nan,nan,赤羽岩淵,5,,False
b-90470000027,新築一戸建て,https://www.homes.co.jp/kodate/b-90470000027/,14,8580,53.36,85.28,nan,nan,西早稲田,3,,False
b-1169130020886,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130020886/,30,8580,39.7,72.02,nan,nan,広尾,8,18,False
b-1259990001271,土地,https://www.homes.co.jp/tochi/b-1259990001271/,23,8580,74.26,nan,70,300,雑司が谷,13,nan,False
b-1452130000102,土地,https://www.homes.co.jp/tochi/b-1452130000102/,24,8580,61.71,nan,60,300,鶯谷,7,nan,False
b-1455670000028,土地,https://www.homes.co.jp/tochi/b-1455670000028/,21,8680,49.71,nan,80,600,本郷三丁目,6,nan,False
b-1193340008073,新築一戸建て,https://www.homes.co.jp/kodate/b-1193340008073/,27,8690,103.31,111.66,nan,nan,ときわ台,13,,False
b-1421770004050,新築一戸建て,https://www.homes.co.jp/kodate/b-1421770004050/,27,8690,103.31,111.66,nan,nan,ときわ台,13,,False
b-1193340008048,土地,https://www.homes.co.jp/tochi/b-1193340008048/,21,8720,58.34,nan,60,300,駒込,11,nan,False
b-1193340007991,土地,https://www.homes.co.jp/tochi/b-1193340007991/,25,8750,54.69,nan,60,300,千駄木,2,nan,False
b-1370090000219,中古一戸建て,https://www.homes.co.jp/kodate/b-1370090000219/,14,8800,55.86,98.01,nan,nan,要町,7,4,False
b-1252630007901,中古一戸建て,https://www.homes.co.jp/kodate/b-1252630007901/,9,8800,55.86,98.01,nan,nan,要町,7,4,False
b-1373820000464,中古一戸建て,https://www.homes.co.jp/kodate/b-1373820000464/,31,8800,167.11,112.61,nan,nan,下井草,10,5,False
b-1140530010421,中古一戸建て,https://www.homes.co.jp/kodate/b-1140530010421/,32,8800,167.13,112.61,nan,nan,下井草,10,5,False
b-1421770003379,中古一戸建て,https://www.homes.co.jp/kodate/b-1421770003379/,31,8800,167.13,112.6,nan,nan,下井草,10,5,False
b-1388540004547,中古一戸建て,https://www.homes.co.jp/kodate/b-1388540004547/,19,8800,99.17,153.66,nan,nan,庚申塚,3,43,False
b-1228030000718,中古一戸建て,https://www.homes.co.jp/kodate/b-1228030000718/,19,8800,99.17,153.66,nan,nan,庚申塚,3,43,False
b-1169130020494,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130020494/,19,8800,85.05,153.66,nan,nan,庚申塚,5,43,False
b-1080060004197,土地,https://www.homes.co.jp/tochi/b-1080060004197/,32,8800,167.13,nan,40,80,下井草,10,nan,False
b-1388540004568,土地,https://www.homes.co.jp/tochi/b-1388540004568/,19,8800,87.5,nan,60,300,大塚,13,nan,False
b-1318030005806,土地,https://www.homes.co.jp/tochi/b-1318030005806/,19,8800,87.56,nan,60,160,大塚,13,nan,False
b-1004580036251,土地,https://www.homes.co.jp/tochi/b-1004580036251/,19,8800,87.5,nan,60,300,大塚,13,nan,False
b-1206630001547,土地,https://www.homes.co.jp/tochi/b-1206630001547/,19,8800,87.5,nan,60,160,西巣鴨,10,nan,False
b-1193340008080,土地,https://www.homes.co.jp/tochi/b-1193340008080/,19,8800,87.56,nan,60,300,大塚,13,nan,False
b-1163670004912,土地,https://www.homes.co.jp/tochi/b-1163670004912/,19,8800,87.56,nan,60,300,大塚,13,nan,False
b-1004590037039,土地,https://www.homes.co.jp/tochi/b-1004590037039/,19,8800,87.5,nan,60,300,大塚,13,nan,False
b-1169130020951,土地,https://www.homes.co.jp/tochi/b-1169130020951/,19,8800,87.5,nan,60,300,大塚,13,nan,False
b-1244810005474,土地,https://www.homes.co.jp/tochi/b-1244810005474/,35,8880,95.04,nan,50,100,緑が丘,5,nan,False
b-1387710002925,土地,https://www.homes.co.jp/tochi/b-1387710002925/,35,8880,95.02,nan,50,100,自由が丘,8,nan,False
b-17020970014887,新築一戸建て,https://www.homes.co.jp/kodate/b-17020970014887/,17,8980,48.64,86.86,60,160,護国寺,7,nan,False
b-1278120007251,新築一戸建て,https://www.homes.co.jp/kodate/b-1278120007251/,16,8980,54.66,91.08,nan,nan,目白,11,,False
b-35005310001890,中古一戸建て,https://www.homes.co.jp/kodate/b-35005310001890/,26,8980,105.52,84.38,nan,nan,富士見台,6,3,False
b-1252630008002,中古一戸建て,https://www.homes.co.jp/kodate/b-1252630008002/,10,8980,37.8,80.61,nan,nan,新大塚,1,5,False
b-1087650001278,中古一戸建て,https://www.homes.co.jp/kodate/b-1087650001278/,40,8980,97.56,87.07,nan,nan,都立大学,7,26,False
b-1265020004351,新築一戸建て,https://www.homes.co.jp/kodate/b-1265020004351/,15,8990,66.5,117.03,nan,nan,北池袋,9,,False
b-1193340008070,新築一戸建て,https://www.homes.co.jp/kodate/b-1193340008070/,19,9156,84.29,126.68,nan,nan,十条,7,,False
b-35005380000673,土地,https://www.homes.co.jp/tochi/b-35005380000673/,31,9200,202.9,nan,40,80,保谷,8,nan,False
b-1252630007463,土地,https://www.homes.co.jp/tochi/b-1252630007463/,32,9200,202.9,nan,40,80,保谷,9,nan,False
b-1239390013184,土地,https://www.homes.co.jp/tochi/b-1239390013184/,31,9200,202.9,nan,50,80,保谷,8,nan,False
b-1243260007949,土地,https://www.homes.co.jp/tochi/b-1243260007949/,31,9200,202.9,nan,50,80,保谷,8,nan,False
b-1421770003821,中古一戸建て,https://www.homes.co.jp/kodate/b-1421770003821/,19,9280,45.3,82.35,nan,nan,駒込,9,11,False
b-1358090005843,中古一戸建て,https://www.homes.co.jp/kodate/b-1358090005843/,19,9280,45.3,82.35,nan,nan,駒込,9,11,False
b-1267650016892,中古一戸建て,https://www.homes.co.jp/kodate/b-1267650016892/,19,9280,45.3,76.5,nan,nan,駒込,9,11,False
b-1063460027104,土地,https://www.homes.co.jp/tochi/b-1063460027104/,34,9280,70.8,nan,60,150,祐天寺,5,nan,False
b-1063460027093,土地,https://www.homes.co.jp/tochi/b-1063460027093/,34,9280,70.8,nan,60,150,祐天寺,5,nan,False
b-1272640000254,中古一戸建て,https://www.homes.co.jp/kodate/b-1272640000254/,25,9380,71.56,114.58,nan,nan,白山,10,9,False
b-1325250000136,新築一戸建て,https://www.homes.co.jp/kodate/b-1325250000136/,22,9390,92.57,159.92,nan,nan,新桜台,8,,False
b-1446370000201,土地,https://www.homes.co.jp/tochi/b-1446370000201/,16,9390,43.84,nan,60,300,代々木,3,nan,False
b-60000330218860,中古一戸建て,https://www.homes.co.jp/kodate/b-60000330218860/,24,9400,32.82,55.88,nan,nan,稲荷町,3,3,False
b-60000330218312,土地,https://www.homes.co.jp/tochi/b-60000330218312/,10,9480,134.2,nan,60,300,池袋,10,nan,False
b-1004580036070,土地,https://www.homes.co.jp/tochi/b-1004580036070/,10,9480,134.2,nan,60,300,要町,6,nan,False
b-1004590036828,土地,https://www.homes.co.jp/tochi/b-1004590036828/,10,9480,134.2,nan,60,300,要町,6,nan,False
b-1245370000876,新築一戸建て,https://www.homes.co.jp/kodate/b-1245370000876/,35,9490,109.19,175.64,nan,nan,志村三丁目,10,,False
